STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,AWND,CDSD,CLDD,DSNW,HDSD,HTDD,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,REM,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,WindEquipmentChangeDate,YEAR
03141299999,2015-01-13T22:50:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.82,36,37,null,|RA |,null,null,93,FEW:02 9,null,null,6.21,null,220,null,31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET081METAR EGRF 132250Z AUTO 22027KT 9999 RA FEW009/// 03/02 Q0976 RERASN      W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-16T15:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,6,31,null,null,+0.03,7,34,null,29.87,27.97,31.07,24,220,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 82202 11003 21143 39472 40115 57010 80001=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-13T23:20:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.82,36,37,null,|RA |,null,null,93,FEW:02 21,null,null,6.21,null,210,null,23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET069METAR EGRF 132320Z AUTO 21020KT 9999 RA FEW021/// 03/02 Q0976 W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-16T18:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,2,28,null,null,-0.01,3,32,FEW:01 26,29.90,27.98,31.07,21,250,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42599 82502 11024 21169 39475 40124 53003 81101=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-13T23:50:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.79,36,37,null,|RA |,null,null,93,FEW:02 22,null,null,6.21,null,240,null,34,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET079METAR EGRF 132350Z AUTO 24030KT 9999 RA FEW022/// 03/02 Q0975 RESN      W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-16T21:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,1,17,null,null,-0.04,2,50,null,29.98,28.02,31.07,13,280,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN06430499 12999 02801 11082 21170 39489 40154 52014 60002 333 11003=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T00:20:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.82,32,39,null,|RA |,null,null,75,null,null,null,6.21,null,230,null,32,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET063METAR EGRF 140020Z AUTO 23028KT 9999 RA NCD 04/00 Q0976 W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-17T00:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-3,7,null,null,-0.01,2,65,null,30.04,28.03,31.07,5,250,null,7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 02503 11140 21192 39492 40172 52003=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T00:50:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.82,32,39,null,|RA |,null,null,75,FEW:02 27,null,null,6.21,null,230,null,30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET070METAR EGRF 140050Z AUTO 23026KT 9999 RA FEW027/// 04/M00 Q0976 W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-17T03:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-6,0,null,null,+0.01,8,75,null,30.06,28.02,31.07,-1,260,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 02602 11177 21211 39490 40180 58002=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T01:20:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.82,32,41,null,|RA |,null,null,70,FEW:02 29,null,null,6.21,null,200,null,30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET070METAR EGRF 140120Z AUTO 20026KT 9999 RA FEW029/// 05/M00 Q0976 W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-17T06:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-10,-6,null,null,+0.01,7,82,null,30.09,28.02,31.07,-7,280,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 22802 11210 21233 39488 40188 57002 80001=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T01:50:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.79,32,39,null,|RA |,null,null,75,null,null,null,6.21,null,190,null,30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET064METAR EGRF 140150Z AUTO 19026KT 9999 RA NCD 04/M00 Q0975 W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-17T09:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-8,-1,null,null,-0.01,3,72,null,30.07,28.03,31.07,-2,250,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN07030499 12999 02502 11185 21224 39491 40184 53003 60002 333 21221 47049=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T02:20:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.79,30,39,null,|RA |,null,null,70,FEW:02 24,null,null,6.21,null,210,48,37,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET073METAR EGRF 140220Z AUTO 21032G42KT 9999 RA FEW024/// 04/M01 Q0975 W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-17T12:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,2,21s,null,null,+0.04,8,44,null,29.93,27.99,31.07,16,160,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 01601 11059 21164 39479 40136 58012=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T02:50:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.79,30,39,null,|RA |,null,null,70,FEW:02 16,null,null,6.21,null,220,null,29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET070METAR EGRF 140250Z AUTO 22025KT 9999 RA FEW016/// 04/M01 Q0975 W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-17T15:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,7,28,null,null,+0.06,7,41,SCT:03 26,29.85,27.93,31.07,22,260,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42599 32602 11022 21137 39459 40107 57020 83200=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T03:20:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.79,30,37,null,|RA |,null,null,75,FEW:02 9 SCT:04 17,null,null,6.21,null,200,30,18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET088METAR EGRF 140320Z AUTO 20016G26KT 9999 RA FEW009/// SCT017/// 03/M01      Q0975 W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-17T18:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,3,26,null,null,+0.02,7,37,null,29.83,27.91,31.07,20,250,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 82501 11033 21159 39452 40102 57007 80002=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T03:50:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.79,30,37,null,|TS HAIL |,null,null,75,FEW:02 15,null,null,6.21,null,170,null,16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET082METAR EGRF 140350Z AUTO 17014KT 9999 SHGR FEW015/// 03/M01 Q0975 RERA      W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-17T21:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,1,14,null,null,-0.01,3,56,null,29.90,27.93,31.07,11,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN06430499 12999 00000 11100 21171 39457 40124 53005 60002 333 11013=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T04:20:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.79,30,37,null,|RA |,null,null,75,FEW:02 7 BKN:07 15,null,null,6.21,null,VRB,30,16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET101METAR EGRF 140420Z AUTO 25014G26KT 220V310 9999 RA FEW007/// BKN015///      03/M01 Q0975 RESN W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-18T00:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-3,5,null,null,+0.00,8,69,null,29.93,27.92,31.07,4,250,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 02502 11152 21196 39456 40137 58001=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T04:50:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.76,34,37,null,|RA |,null,null,87,BKN:07 15,null,null,6.21,null,230,null,20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET069METAR EGRF 140450Z AUTO 23017KT 9999 RA BKN015/// 03/01 Q0974 W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-18T03:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-8,-3,null,null,+0.01,7,77,null,29.95,27.91,31.07,-4,250,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 02501 11192 21222 39451 40143 57005=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T05:20:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.76,32,37,null,|RA |,null,null,81,FEW:02 9 BKN:07 16,null,null,6.21,null,210,null,22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET084METAR EGRF 140520Z AUTO 21019KT 9999 RA FEW009/// BKN016/// 03/00 Q0974      W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-18T06:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-11,-7,null,null,+0.01,7,81,null,29.96,27.90,31.07,-8,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 30000 11217 21241 39448 40147 57003 80001=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T05:50:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.76,32,36,null,|RA |,null,null,87,BKN:07 8,null,null,6.21,null,240,null,17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET081METAR EGRF 140550Z AUTO 24015KT 9999 RA BKN008/// 02/00 Q0974 RERASN      W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-18T09:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-10,-2,null,null,-0.01,3,67,null,29.95,27.91,31.07,-3,220,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN07030499 12999 02201 11189 21235 39451 40142 53003 60002 333 21226 47049=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T06:20:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.73,34,36,null,|TS HAIL |,null,null,93,BKN:07 7,null,null,3.11,null,260,null,16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET083METAR EGRF 140620Z AUTO 26014KT 5000 SHGR BKN007/// 02/01 Q0973 RERASN      W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-18T12:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-1,18s,null,null,+0.03,8,43,null,29.83,27.88,31.07,14,080,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 00801 11077 21181 39440 40100 58011=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T06:50:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.76,34,37,null,|TS HAIL |,null,null,87,FEW:02 7,null,null,6.21,null,260,null,18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET083METAR EGRF 140650Z AUTO 26016KT 9999 SHGR FEW007/// 03/01 Q0974 RERASN      W///S6=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-18T15:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,0,32,null,null,+0.05,7,25,FEW:01,29.71,27.82,31.07,23,310,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 63101 11002 21179 39422 40062 57018 81031=,null,null,null,null,null,null,null,null,null,null,2015
03141299999,2015-01-14T07:20:00,60.6833333,-2.5333333,470.0,"CLAIR OIL PLATFORM, UK",FM-15,4,28.76,34,37,null,|RA |,null,null,87,FEW:02 6 SCT:04 10,null,null,6.21,null,260,null,21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,MET084METAR EGRF 140720Z AUTO 26018KT 9999 RA FEW006/// SCT010/// 03/01 Q0974      W///S7=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-03-18T18:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,6,29,null,null,-0.01,3,36,FEW:02,29.73,27.83,31.07,22,270,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 72701 11014 21146 39424 40067 53002 82085=,null,null,null,null,null,null,null,null,null,null,2015
